,Climate_date,Temp Max (° F),Temp Avg (° F),Temp Min (° F),Dew Max (° F),Dew Avg (° F),Dew Min (° F),Humidity Max (%),Humidity Avg (%),Humidity Min (%),Wind Max (mph),Wind Avg (mph),Wind Min (mph),Pressure Max (Hg),Pressure Avg (Hg),Pressue Min (Hg),Precipation Max (in),Precipation Avg (in),Precipation Min (in),arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,Crime_date,Crime_time (CT)
48,2010-02-18,39.0,32.0,25.0,0.0,0.0,0.0,78.0,-,40.0,15.0,-,0.0,0.0,-,0.0,-,0.0,-,False,1923,037XX N CLARK ST,JC329551,6,2019-07-01T03:15:00.000,SIMPLE,19,False,08B,11741771,0460,41.949600231999995,"{'latitude': '41.949600232', 'longitude': '-87.658442769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAR OR TAVERN,-87.65844276899999,BATTERY,2019-07-08T16:16:04.000,44,1167839,1924947,2019,2019-07-01,03:15:00
49,2010-02-19,42.0,31.0,19.0,0.0,0.0,0.0,74.0,-,27.0,9.0,-,0.0,0.0,-,0.0,-,0.0,-,False,723,065XX S GREEN ST,JC329536,68,2019-07-01T03:10:00.000,ATTEMPT THEFT,7,False,06,11741773,0850,41.775639009,"{'latitude': '41.775639009', 'longitude': '-87.645898477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.645898477,THEFT,2019-07-08T16:16:04.000,6,1171759,1861583,2019,2019-07-01,03:10:00
50,2010-02-20,39.0,35.0,30.0,0.0,0.0,0.0,89.0,-,47.0,9.0,-,0.0,0.0,-,0.0,-,0.01,-,False,921,041XX S SACRAMENTO AVE,JC329630,58,2019-07-01T03:00:00.000,TO VEHICLE,9,False,14,11741945,1320,41.818853935,"{'latitude': '41.818853935', 'longitude': '-87.699460137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.699460137,CRIMINAL DAMAGE,2019-07-08T16:16:04.000,12,1157033,1877218,2019,2019-07-01,03:00:00
51,2010-02-21,36.0,35.0,33.0,0.0,0.0,0.0,96.0,-,82.0,13.0,-,0.0,0.0,-,0.0,-,0.36,-,False,2532,052XX W DIVISION ST,JC329605,25,2019-07-01T03:00:00.000,OVER $500,25,False,06,11741821,0810,41.90224005,"{'latitude': '41.90224005', 'longitude': '-87.756561338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.756561338,THEFT,2019-07-08T16:16:04.000,37,1141264,1907494,2019,2019-07-01,03:00:00
52,2010-02-22,33.0,31.0,29.0,0.0,0.0,0.0,96.0,-,82.0,16.0,-,0.0,0.0,-,0.0,-,0.14,-,True,1022,019XX S SPAULDING AVE,JC329555,29,2019-07-01T03:00:00.000,DOMESTIC BATTERY SIMPLE,10,True,08B,11741783,0486,41.854725946,"{'latitude': '41.854725946', 'longitude': '-87.707776112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.707776112,BATTERY,2019-07-08T16:16:04.000,24,1154671,1890273,2019,2019-07-01,03:00:00
53,2010-02-23,33.0,28.0,22.0,0.0,0.0,0.0,92.0,-,63.0,14.0,-,0.0,0.0,-,0.0,-,0.0,-,False,431,022XX E 97TH ST,JC329529,51,2019-07-01T02:50:00.000,AGGRAVATED: HANDGUN,4,False,04B,11741791,041A,41.718878224,"{'latitude': '41.718878224', 'longitude': '-87.570612292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.570612292,BATTERY,2019-07-08T16:16:04.000,7,1192478,1841073,2019,2019-07-01,02:50:00
54,2010-02-24,29.0,25.0,21.0,0.0,0.0,0.0,92.0,-,68.0,22.0,-,0.0,0.0,-,0.0,-,0.34,-,False,733,071XX S MAY ST,JC329532,68,2019-07-01T02:50:00.000,DOMESTIC BATTERY SIMPLE,7,True,08B,11741760,0486,41.764489348000005,"{'latitude': '41.764489348', 'longitude': '-87.652882968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.65288296799999,BATTERY,2019-07-08T16:16:04.000,6,1169886,1857505,2019,2019-07-01,02:50:00
55,2010-02-25,28.0,23.0,18.0,0.0,0.0,0.0,81.0,-,53.0,18.0,-,0.0,0.0,-,0.0,-,0.0,-,False,734,070XX S THROOP ST,JC329539,67,2019-07-01T02:48:00.000,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,7,True,04B,11741763,0497,41.766289453,"{'latitude': '41.766289453', 'longitude': '-87.656573526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.656573526,BATTERY,2019-07-08T16:16:04.000,6,1168874,1858153,2019,2019-07-01,02:48:00
56,2010-02-26,31.0,24.0,17.0,0.0,0.0,0.0,67.0,-,53.0,22.0,-,0.0,0.0,-,0.0,-,0.0,-,False,2212,025XX W 112TH ST,JC329540,75,2019-07-01T02:30:00.000,DOMESTIC BATTERY SIMPLE,22,True,08B,11741752,0486,41.689780568,"{'latitude': '41.689780568', 'longitude': '-87.684150723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.68415072299999,BATTERY,2019-07-08T16:16:04.000,19,1161561,1830216,2019,2019-07-01,02:30:00
57,2010-02-27,34.0,31.0,28.0,0.0,0.0,0.0,85.0,-,69.0,18.0,-,0.0,0.0,-,0.0,-,0.0,-,False,1834,002XX E OHIO ST,JC329531,8,2019-07-01T02:30:00.000,DOMESTIC BATTERY SIMPLE,18,True,08B,11741770,0486,41.892571810999996,"{'latitude': '41.892571811', 'longitude': '-87.621959165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.621959165,BATTERY,2019-07-08T16:16:04.000,42,1177936,1904246,2019,2019-07-01,02:30:00
58,2010-02-28,38.0,35.0,32.0,0.0,0.0,0.0,82.0,-,70.0,12.0,-,0.0,0.0,-,0.0,-,0.0,-,False,1824,011XX N STATE ST,JC329527,8,2019-07-01T02:20:00.000,SIMPLE,18,False,08B,11741790,0460,41.902625518,"{'latitude': '41.902625518', 'longitude': '-87.628444963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOTEL/MOTEL,-87.62844496299999,BATTERY,2019-07-08T16:16:04.000,2,1176140,1907895,2019,2019-07-01,02:20:00
59,2010-03-01,36.0,32.0,27.0,0.0,0.0,0.0,85.0,-,70.0,14.0,-,0.0,0.0,-,0.0,-,0.0,-,False,523,123XX S YALE AVE,JC329520,53,2019-07-01T02:15:00.000,DOMESTIC BATTERY SIMPLE,5,False,08B,11741713,0486,41.669885118,"{'latitude': '41.669885118', 'longitude': '-87.628420407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL YARD (FRONT/BACK),-87.62842040700001,BATTERY,2019-07-08T16:16:04.000,9,1176842,1823086,2019,2019-07-01,02:15:00
60,2010-03-02,33.0,28.0,23.0,0.0,0.0,0.0,88.0,-,69.0,15.0,-,0.0,0.0,-,0.0,-,0.0,-,False,214,042XX S LANGLEY AVE,JC329513,38,2019-07-01T02:15:00.000,$500 AND UNDER,2,False,06,11741712,0820,41.818114699,"{'latitude': '41.818114699', 'longitude': '-87.609221202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.60922120200001,THEFT,2019-07-08T16:16:04.000,4,1181633,1877143,2019,2019-07-01,02:15:00
61,2010-03-03,39.0,32.0,24.0,0.0,0.0,0.0,88.0,-,30.0,14.0,-,0.0,0.0,-,0.0,-,0.0,-,False,714,062XX S DAMEN AVE,JC329515,67,2019-07-01T02:15:00.000,TO PROPERTY,7,True,14,11741764,1310,41.780323147,"{'latitude': '41.780323147', 'longitude': '-87.673925674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.673925674,CRIMINAL DAMAGE,2019-07-08T16:16:04.000,15,1164101,1863230,2019,2019-07-01,02:15:00
62,2010-03-04,42.0,32.0,22.0,0.0,0.0,0.0,92.0,-,30.0,15.0,-,0.0,0.0,-,0.0,-,0.0,-,False,613,012XX W 81ST ST,JC329512,71,2019-07-01T02:08:00.000,STRONGARM - NO WEAPON,6,False,03,11741828,0320,41.746844585,"{'latitude': '41.746844585', 'longitude': '-87.654461825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.654461825,ROBBERY,2019-07-08T16:16:04.000,21,1169506,1851072,2019,2019-07-01,02:08:00
63,2010-03-05,38.0,31.0,23.0,0.0,0.0,0.0,92.0,-,52.0,16.0,-,0.0,0.0,-,0.0,-,0.0,-,False,731,069XX S YALE AVE,JC329510,69,2019-07-01T02:01:00.000,DOMESTIC BATTERY SIMPLE,7,True,08B,11741761,0486,41.767966828,"{'latitude': '41.767966828', 'longitude': '-87.631068382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.63106838200001,BATTERY,2019-07-08T16:16:04.000,6,1175827,1858820,2019,2019-07-01,02:01:00
64,2010-03-06,45.0,33.0,20.0,0.0,0.0,0.0,92.0,-,43.0,12.0,-,0.0,0.0,-,0.0,-,0.0,-,False,726,021XX W 68TH PL,JC329523,67,2019-07-01T02:00:00.000,AGGRAVATED: OTHER DANG WEAPON,7,False,04B,11741762,0430,41.769313357,"{'latitude': '41.769313357', 'longitude': '-87.676857412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.676857412,BATTERY,2019-07-08T16:16:04.000,16,1163332,1859212,2019,2019-07-01,02:00:00
65,2010-03-07,46.0,36.0,26.0,0.0,0.0,0.0,100.0,-,49.0,12.0,-,0.0,0.0,-,0.0,-,0.03,-,False,532,001XX E 117TH ST,JC329795,53,2019-07-01T02:00:00.000,AUTOMOBILE,5,False,07,11741989,0910,41.681568846,"{'latitude': '41.681568846', 'longitude': '-87.619701064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.619701064,MOTOR VEHICLE THEFT,2019-07-08T16:16:04.000,9,1179189,1827363,2019,2019-07-01,02:00:00
66,2010-03-08,44.0,39.0,33.0,0.0,0.0,0.0,100.0,-,82.0,8.0,-,0.0,0.0,-,0.0,-,0.0,-,False,1111,042XX W HADDON AVE,JC329524,23,2019-07-01T01:56:00.000,TO PROPERTY,11,False,14,11741728,1310,41.901666685,"{'latitude': '41.901666685', 'longitude': '-87.731988233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.731988233,CRIMINAL DAMAGE,2019-07-08T16:16:04.000,37,1147955,1907331,2019,2019-07-01,01:56:00
67,2010-03-09,51.0,42.0,32.0,0.0,0.0,0.0,100.0,-,63.0,13.0,-,0.0,0.0,-,0.0,-,0.01,-,False,321,067XX S COTTAGE GROVE AVE,JC329501,42,2019-07-01T01:55:00.000,SIMPLE,3,False,08A,11741779,0560,41.77268594,"{'latitude': '41.77268594', 'longitude': '-87.605758495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.605758495,ASSAULT,2019-07-08T16:16:04.000,20,1182717,1860597,2019,2019-07-01,01:55:00
68,2010-03-10,62.0,54.0,46.0,0.0,0.0,0.0,96.0,-,60.0,17.0,-,0.0,0.0,-,0.0,-,0.07,-,False,613,012XX W 81ST ST,JC329511,71,2019-07-01T01:55:00.000,TO VEHICLE,6,False,14,11741706,1320,41.746844585,"{'latitude': '41.746844585', 'longitude': '-87.654461825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.654461825,CRIMINAL DAMAGE,2019-07-08T16:16:04.000,21,1169506,1851072,2019,2019-07-01,01:55:00
69,2010-03-11,60.0,52.0,44.0,0.0,0.0,0.0,96.0,-,72.0,20.0,-,0.0,0.0,-,0.0,-,0.34,-,False,524,122XX S LOOMIS ST,JC329528,53,2019-07-01T01:50:00.000,DOMESTIC BATTERY SIMPLE,5,True,08B,11741731,0486,41.671370093,"{'latitude': '41.671370093', 'longitude': '-87.656313228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.65631322799999,BATTERY,2019-07-08T16:16:04.000,34,1169217,1823566,2019,2019-07-01,01:50:00
70,2010-03-12,55.0,48.0,40.0,0.0,0.0,0.0,100.0,-,63.0,22.0,-,0.0,0.0,-,0.0,-,0.01,-,True,211,006XX E WOODLAND PARK,JC329504,35,2019-07-01T01:39:00.000,DOMESTIC BATTERY SIMPLE,2,True,08B,11741729,0486,41.832496126,"{'latitude': '41.832496126', 'longitude': '-87.61032506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.61032506,BATTERY,2019-07-08T16:16:04.000,4,1181288,1882381,2019,2019-07-01,01:39:00
71,2010-03-13,45.0,43.0,41.0,0.0,0.0,0.0,100.0,-,92.0,25.0,-,0.0,0.0,-,0.0,-,0.61,-,True,1115,041XX W MADISON ST,JC329534,26,2019-07-01T01:38:00.000,OTHER CRIME AGAINST PERSON,11,False,26,11741708,5000,41.880689195,"{'latitude': '41.880689195', 'longitude': '-87.728758861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.728758861,OTHER OFFENSE,2019-07-08T16:16:04.000,28,1148888,1899693,2019,2019-07-01,01:38:00
72,2010-03-14,50.0,45.0,40.0,0.0,0.0,0.0,93.0,-,60.0,26.0,-,0.0,0.0,-,0.0,-,0.0,-,False,321,066XX S DREXEL AVE,JC329490,42,2019-07-01T01:35:00.000,TO PROPERTY,3,False,14,11741801,1310,41.77404557,"{'latitude': '41.77404557', 'longitude': '-87.603352878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.603352878,CRIMINAL DAMAGE,2019-07-08T16:16:04.000,5,1183369,1861098,2019,2019-07-01,01:35:00
73,2010-03-15,48.0,44.0,39.0,0.0,0.0,0.0,82.0,-,65.0,17.0,-,0.0,0.0,-,0.0,-,0.0,-,False,1924,011XX W NEWPORT AVE,JC329502,6,2019-07-01T01:34:00.000,ATTEMPT FORCIBLE ENTRY,19,False,05,11741686,0630,41.9444295,"{'latitude': '41.9444295', 'longitude': '-87.657401923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.657401923,BURGLARY,2019-07-08T16:16:04.000,44,1168137,1923065,2019,2019-07-01,01:34:00
74,2010-03-16,61.0,48.0,35.0,0.0,0.0,0.0,82.0,-,19.0,10.0,-,0.0,0.0,-,0.0,-,0.0,-,True,821,032XX W 47TH ST,JC329519,58,2019-07-01T01:31:00.000,UNLAWFUL POSS OF HANDGUN,8,False,15,11741845,143A,41.808097188000005,"{'latitude': '41.808097188', 'longitude': '-87.705607347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.70560734700001,WEAPONS VIOLATION,2019-07-08T16:16:04.000,14,1155386,1873286,2019,2019-07-01,01:31:00
75,2010-03-17,63.0,48.0,32.0,0.0,0.0,0.0,75.0,-,17.0,10.0,-,0.0,0.0,-,0.0,-,0.0,-,True,631,009XX E 82ND ST,JC329500,44,2019-07-01T01:16:00.000,UNLAWFUL POSS OF HANDGUN,6,False,15,11741738,143A,41.745827484,"{'latitude': '41.745827484', 'longitude': '-87.602298459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.602298459,WEAPONS VIOLATION,2019-07-08T16:16:04.000,8,1183744,1850818,2019,2019-07-01,01:16:00
76,2010-03-18,61.0,51.0,41.0,0.0,0.0,0.0,76.0,-,46.0,22.0,-,0.0,0.0,-,0.0,-,0.0,-,False,1122,037XX W MUSIC COURT DR,JC329492,27,2019-07-01T01:11:00.000,ARMED: HANDGUN,11,False,03,11741716,031A,41.879530802,"{'latitude': '41.879530802', 'longitude': '-87.719387661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK PROPERTY,-87.719387661,ROBBERY,2019-07-08T16:16:04.000,28,1151443,1899289,2019,2019-07-01,01:11:00
77,2010-03-19,65.0,52.0,39.0,0.0,0.0,0.0,79.0,-,37.0,23.0,-,0.0,0.0,-,0.0,-,0.0,-,False,812,067XX W 63RD PL,JC329508,64,2019-07-01T01:10:00.000,DOMESTIC BATTERY SIMPLE,8,True,08B,11741745,0486,41.776659535,"{'latitude': '41.776659535', 'longitude': '-87.789191501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.789191501,BATTERY,2019-07-08T16:16:04.000,23,1132671,1861675,2019,2019-07-01,01:10:00
78,2010-03-20,39.0,35.0,31.0,0.0,0.0,0.0,92.0,-,70.0,24.0,-,0.0,0.0,-,0.0,-,0.42,-,False,324,071XX S DORCHESTER AVE,JC329485,43,2019-07-01T01:10:00.000,$500 AND UNDER,3,False,06,11741823,0820,41.764698678,"{'latitude': '41.764698678', 'longitude': '-87.590959498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.59095949799999,THEFT,2019-07-08T16:16:04.000,8,1186779,1857721,2019,2019-07-01,01:10:00
79,2010-03-21,42.0,38.0,33.0,0.0,0.0,0.0,89.0,-,54.0,22.0,-,0.0,0.0,-,0.0,-,0.02,-,False,1831,004XX N STATE ST,JC329483,8,2019-07-01T01:09:00.000,SIMPLE,18,False,08B,11741717,0460,41.889453169,"{'latitude': '41.889453169', 'longitude': '-87.627994833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.62799483299999,BATTERY,2019-07-08T16:16:04.000,42,1176302,1903096,2019,2019-07-01,01:09:00
80,2010-03-22,49.0,42.0,34.0,0.0,0.0,0.0,70.0,-,34.0,21.0,-,0.0,0.0,-,0.0,-,0.0,-,False,523,004XX W 125TH ST,JC329563,53,2019-07-01T01:09:00.000,TO VEHICLE,5,False,14,11741782,1320,41.66699865,"{'latitude': '41.66699865', 'longitude': '-87.633455048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.63345504799999,CRIMINAL DAMAGE,2019-07-08T16:16:04.000,9,1175475,1822023,2019,2019-07-01,01:09:00
81,2010-03-23,59.0,44.0,28.0,0.0,0.0,0.0,92.0,-,26.0,13.0,-,0.0,0.0,-,0.0,-,0.0,-,True,1133,007XX S HOMAN AVE,JC329514,27,2019-07-01T01:03:00.000,POSS: SYNTHETIC DRUGS,11,False,18,11741753,2028,41.871443441,"{'latitude': '41.871443441', 'longitude': '-87.710711966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.710711966,NARCOTICS,2019-07-08T16:16:04.000,24,1153827,1896359,2019,2019-07-01,01:03:00
82,2010-03-24,53.0,44.0,35.0,0.0,0.0,0.0,82.0,-,21.0,12.0,-,0.0,0.0,-,0.0,-,0.0,-,False,432,099XX S AVENUE J,JC329544,52,2019-07-01T01:00:00.000,TO VEHICLE,4,False,14,11741725,1320,41.715311996,"{'latitude': '41.715311996', 'longitude': '-87.534071576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.534071576,CRIMINAL DAMAGE,2019-07-08T16:16:04.000,10,1202466,1839864,2019,2019-07-01,01:00:00
83,2010-03-25,47.0,38.0,29.0,0.0,0.0,0.0,89.0,-,56.0,36.0,-,0.0,0.0,-,0.0,-,0.03,-,False,922,044XX S CALIFORNIA AVE,JC329619,58,2019-07-01T01:00:00.000,$500 AND UNDER,9,False,06,11741847,0820,41.812889712,"{'latitude': '41.812889712', 'longitude': '-87.694343043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.69434304299999,THEFT,2019-07-08T16:16:04.000,15,1158444,1875055,2019,2019-07-01,01:00:00
84,2010-03-26,41.0,34.0,27.0,0.0,0.0,0.0,69.0,-,21.0,22.0,-,0.0,0.0,-,0.0,-,0.0,-,False,414,019XX E 79TH ST,JC329817,46,2019-07-01T01:00:00.000,SIMPLE,4,False,08B,11741979,0460,41.751603195,"{'latitude': '41.751603195', 'longitude': '-87.5762865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.5762865,BATTERY,2019-07-08T16:16:04.000,8,1190824,1852984,2019,2019-07-01,01:00:00
85,2010-03-27,50.0,41.0,31.0,0.0,0.0,0.0,78.0,-,39.0,15.0,-,0.0,0.0,-,0.0,-,0.01,-,False,124,005XX W ROOSEVELT RD,JC329475,28,2019-07-01T01:00:00.000,RETAIL THEFT,1,False,06,11741652,0860,41.867251542,"{'latitude': '41.867251542', 'longitude': '-87.639594427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CONVENIENCE STORE,-87.639594427,THEFT,2019-07-08T16:16:04.000,11,1173209,1894980,2019,2019-07-01,01:00:00
86,2010-03-28,52.0,45.0,37.0,0.0,0.0,0.0,76.0,-,21.0,26.0,-,0.0,0.0,-,0.0,-,0.0,-,False,1923,039XX N BROADWAY,JC329482,6,2019-07-01T01:00:00.000,AGGRAVATED: HANDGUN,19,False,04A,11741715,051A,41.95377101,"{'latitude': '41.95377101', 'longitude': '-87.650020446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GAS STATION,-87.650020446,ASSAULT,2019-07-08T16:16:04.000,46,1170118,1926485,2019,2019-07-01,01:00:00
87,2010-03-29,46.0,38.0,30.0,0.0,0.0,0.0,85.0,-,53.0,13.0,-,0.0,0.0,-,0.0,-,0.0,-,False,322,070XX S VERNON AVE,JC329491,69,2019-07-01T00:55:00.000,DOMESTIC BATTERY SIMPLE,3,True,08B,11741684,0486,41.767093374,"{'latitude': '41.767093374', 'longitude': '-87.614087692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.61408769200001,BATTERY,2019-07-08T16:16:04.000,6,1180462,1858540,2019,2019-07-01,00:55:00
88,2010-03-30,64.0,47.0,29.0,0.0,0.0,0.0,100.0,-,36.0,20.0,-,0.0,0.0,-,0.0,-,0.0,-,False,624,006XX E 80TH ST,JC329488,44,2019-07-01T00:53:00.000,VIOLATE ORDER OF PROTECTION,3,True,26,11741696,4387,41.771470989,"{'latitude': '41.771470989', 'longitude': '-87.590441509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.590441509,OTHER OFFENSE,2019-07-08T16:16:04.000,6,1186899,1860190,2019,2019-07-01,00:53:00
89,2010-03-31,77.0,64.0,51.0,0.0,0.0,0.0,68.0,-,31.0,28.0,-,0.0,0.0,-,0.0,-,0.0,-,False,715,017XX W 59TH ST,JC329473,67,2019-07-01T00:51:00.000,DOMESTIC BATTERY SIMPLE,7,True,08B,11741711,0486,41.786712292,"{'latitude': '41.786712292', 'longitude': '-87.667340714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK PROPERTY,-87.66734071399999,BATTERY,2019-07-08T16:16:04.000,15,1165879,1865572,2019,2019-07-01,00:51:00
90,2010-04-01,83.0,69.0,54.0,0.0,0.0,0.0,72.0,-,34.0,30.0,-,0.0,0.0,-,0.0,-,0.0,-,False,735,072XX S MARSHFIELD AVE,JC329467,67,2019-07-01T00:48:00.000,AGGRAVATED: HANDGUN,7,False,04A,11741793,051A,41.762436195999996,"{'latitude': '41.762436196', 'longitude': '-87.664967402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.664967402,ASSAULT,2019-07-08T16:16:04.000,17,1166595,1856731,2019,2019-07-01,00:48:00
91,2010-04-02,81.0,70.0,59.0,0.0,0.0,0.0,69.0,-,30.0,36.0,-,0.0,0.0,-,0.0,-,0.0,-,False,532,124XX S STATE ST,JC329466,53,2019-07-01T00:45:00.000,AGGRAVATED: HANDGUN,5,False,04B,11741758,041A,41.668390323000004,"{'latitude': '41.668390323', 'longitude': '-87.622324465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.622324465,BATTERY,2019-07-08T16:16:04.000,9,1178512,1822555,2019,2019-07-01,00:45:00
92,2010-04-03,59.0,54.0,49.0,0.0,0.0,0.0,93.0,-,33.0,24.0,-,0.0,0.0,-,0.0,-,0.18,-,False,311,061XX S DR MARTIN LUTHER KING JR DR,JC329468,40,2019-07-01T00:42:00.000,AGGRAVATED: HANDGUN,3,False,04B,11741747,041A,41.783209684,"{'latitude': '41.783209684', 'longitude': '-87.615696882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.61569688200001,BATTERY,2019-07-08T16:16:04.000,20,1179974,1864409,2019,2019-07-01,00:42:00
93,2010-04-04,76.0,58.0,39.0,0.0,0.0,0.0,100.0,-,31.0,35.0,-,0.0,0.0,-,0.0,-,0.8,-,False,1733,034XX N ALBANY AVE,JC329451,21,2019-07-01T00:41:00.000,DOMESTIC BATTERY SIMPLE,17,True,08B,11741668,0486,41.943710797,"{'latitude': '41.943710797', 'longitude': '-87.705293377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.705293377,BATTERY,2019-07-08T16:16:04.000,33,1155110,1922704,2019,2019-07-01,00:41:00
94,2010-04-05,72.0,61.0,50.0,0.0,0.0,0.0,100.0,-,30.0,47.0,-,0.0,0.0,-,0.0,-,0.82,-,True,1924,033XX N HALSTED ST,JC329533,6,2019-07-01T00:40:00.000,AGG PO HANDS NO/MIN INJURY,19,False,08B,11741769,0454,41.943108594,"{'latitude': '41.943108594', 'longitude': '-87.649366085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.649366085,BATTERY,2019-07-08T16:16:04.000,44,1170327,1922601,2019,2019-07-01,00:40:00
95,2010-04-06,76.0,62.0,47.0,0.0,0.0,0.0,96.0,-,54.0,25.0,-,0.0,0.0,-,0.0,-,0.37,-,False,1122,005XX N HAMLIN AVE,JC329448,23,2019-07-01T00:35:00.000,DOMESTIC BATTERY SIMPLE,11,True,08B,11741627,0486,41.89062646,"{'latitude': '41.89062646', 'longitude': '-87.721055336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.721055336,BATTERY,2019-07-08T16:16:04.000,27,1150960,1903329,2019,2019-07-01,00:35:00
96,2010-04-07,49.0,43.0,37.0,0.0,0.0,0.0,100.0,-,92.0,24.0,-,0.0,0.0,-,0.0,-,0.13,-,True,731,003XX W 75TH ST,JC329481,69,2019-07-01T00:32:00.000,UNLAWFUL POSS OF HANDGUN,7,False,15,11741691,143A,41.758090343,"{'latitude': '41.758090343', 'longitude': '-87.633807628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.63380762799999,WEAPONS VIOLATION,2019-07-08T16:16:04.000,6,1175109,1855215,2019,2019-07-01,00:32:00
