,:@computed_region_43wa_7qmu,:@computed_region_6mkv_f3dw,:@computed_region_awaf_s7ux,:@computed_region_bdys_3d7i,:@computed_region_d3ds_rm58,:@computed_region_d9mm_jgwp,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,arrest,beat,block,case_number,community_area,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,Date,Time (CT)
1325,7,4458,52,61,97,25,32,26,False,1522,054XX W ROOSEVELT RD,JC323963,25,DOMESTIC BATTERY SIMPLE,015,True,08B,11737171,0486,41.865668621,"{'latitude': '41.865668621', 'longitude': '-87.760084168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OTHER,-87.760084168,BATTERY,2019-07-04T16:09:46.000,29,1140394,1894161,2019,2019-07-04,16:09:46
1327,2,14924,19,767,128,23,37,59,False,0932,052XX S WOLCOTT AVE,JC324049,61,DOMESTIC BATTERY SIMPLE,009,True,08B,11737262,0486,41.79881961,"{'latitude': '41.79881961', 'longitude': '-87.672008721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.672008721,BATTERY,2019-07-04T16:09:46.000,16,1164572,1869974,2019,2019-07-04,16:09:46
1328,13,21554,18,187,242,20,59,45,False,0634,093XX S LAFAYETTE AVE,JC324608,49,AUTOMOBILE,006,False,07,11737620,0910,41.724891523,"{'latitude': '41.724891523', 'longitude': '-87.625145312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.625145312,MOTOR VEHICLE THEFT,2019-07-04T16:09:46.000,21,1177572,1843137,2019,2019-07-04,16:09:46
1329,16,4451,40,539,54,2,14,76,False,2013,015XX W HOLLYWOOD AVE,JC324840,77,FORCIBLE ENTRY,020,False,05,11737931,0610,41.985451362,"{'latitude': '41.985451362', 'longitude': '-87.667991551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.667991551,BURGLARY,2019-07-04T16:09:46.000,48,1165140,1937991,2019,2019-07-04,16:09:46
1330,45,22216,11,694,81,25,32,26,False,1532,005XX N LEAMINGTON AVE,JC323951,25,AGGRAVATED: HANDGUN,015,False,04B,11737242,041A,41.890329168,"{'latitude': '41.890329168', 'longitude': '-87.754207801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.754207801,BATTERY,2019-07-04T16:09:46.000,37,1141934,1903158,2019,2019-07-04,16:09:46
1331,22,21861,45,524,256,10,19,45,False,0512,0000X W 103RD PL,JC323978,49,$500 AND UNDER,005,True,06,11737295,0820,41.706237463,"{'latitude': '41.706237463', 'longitude': '-87.624551711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.624551711,THEFT,2019-07-04T16:09:46.000,34,1177790,1836341,2019,2019-07-04,16:09:46
1332,4,14924,12,739,118,23,37,59,False,0933,047XX S ELIZABETH ST,JC323920,61,DOMESTIC BATTERY SIMPLE,009,True,08B,11737139,0486,41.808056751,"{'latitude': '41.808056751', 'longitude': '-87.656442218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.656442218,BATTERY,2019-07-04T16:09:46.000,20,1168790,1873373,2019,2019-07-04,16:09:46
1333,22,21861,45,525,258,9,19,45,False,2233,106XX S UNION AVE,JC324452,49,HARASSMENT BY ELECTRONIC MEANS,022,False,26,11737499,2826,41.700660465,"{'latitude': '41.700660465', 'longitude': '-87.640212478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OTHER,-87.640212478,OTHER OFFENSE,2019-07-04T16:09:46.000,34,1173530,1834274,2019,2019-07-04,16:09:46
1334,8,22248,49,591,105,13,56,54,False,0821,044XX S PULASKI RD,JC324695,57,$500 AND UNDER,008,False,06,11737693,0820,41.812610526,"{'latitude': '41.812610526', 'longitude': '-87.723765071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.723765071,THEFT,2019-07-04T16:09:46.000,14,1150424,1874895,2019,2019-07-04,16:09:46
1335,2,22257,19,297,266,17,23,65,False,0713,012XX W GARFIELD BLVD,JC325283,67,SIMPLE,007,True,08A,11738329,0560,41.79377313,"{'latitude': '41.79377313', 'longitude': '-87.656504515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.656504515,ASSAULT,2019-07-04T16:09:46.000,16,1168814,1868168,2019,2019-07-04,16:09:46
1336,18,22616,37,633,36,2,15,31,False,2033,013XX W WINONA ST,JC324837,3,UNLAWFUL ENTRY,020,False,05,11737878,0620,41.975374742,"{'latitude': '41.975374742', 'longitude': '-87.663286197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.663286197,BURGLARY,2019-07-04T16:09:46.000,47,1166448,1934329,2019,2019-07-04,16:09:46
1338,29,22243,34,655,45,12,17,77,False,1612,066XX N OLIPHANT AVE,JC323942,9,TO VEHICLE,016,False,14,11737093,1320,42.001005529,"{'latitude': '42.001005529', 'longitude': '-87.817945417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.817945417,CRIMINAL DAMAGE,2019-07-04T16:09:46.000,41,1124337,1943378,2019,2019-07-04,16:09:46
1340,37,22538,32,452,217,18,24,39,False,0324,018XX E 72ND ST,JC324028,43,DOMESTIC BATTERY SIMPLE,003,True,08B,11738848,0486,41.764293116,"{'latitude': '41.764293116', 'longitude': '-87.580088719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.580088719,BATTERY,2019-07-04T16:09:46.000,7,1189746,1857599,2019,2019-07-04,16:09:46
1342,36,14914,22,784,91,22,45,29,False,0121,005XX W MADISON ST,JC324600,28,OVER $500,001,False,06,11737625,0810,41.881883933,"{'latitude': '41.881883933', 'longitude': '-87.640060441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.640060441,THEFT,2019-07-04T16:09:46.000,42,1173039,1900311,2019,2019-07-04,16:09:46
1343,8,21867,49,801,129,13,58,61,False,0822,055XX S HOMAN AVE,JC324188,63,ATTEMPT FORCIBLE ENTRY,008,False,05,11737322,0630,41.792615626,"{'latitude': '41.792615626', 'longitude': '-87.708435403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.708435403,BURGLARY,2019-07-04T16:09:46.000,14,1154656,1867639,2019,2019-07-04,16:09:46
1344,13,21554,18,530,233,20,59,70,True,0613,086XX S RACINE AVE,JC323909,71,AGGRAVATED:KNIFE/CUTTING INSTR,006,True,04B,11737081,0420,41.736835093,"{'latitude': '41.736835093', 'longitude': '-87.653365484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.653365484,BATTERY,2019-07-04T16:09:46.000,21,1169834,1847427,2019,2019-07-04,16:09:46
1345,7,4299,52,671,70,25,5,26,False,1524,009XX N CENTRAL AVE,JC323905,25,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,015,True,04B,11737101,0496,41.897967942,"{'latitude': '41.897967942', 'longitude': '-87.7655071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.7655071,BATTERY,2019-07-04T16:09:46.000,37,1138839,1905921,2019,2019-07-04,16:09:46
1346,37,21202,47,505,239,19,25,42,False,0424,029XX E 83RD ST,JC327622,46,TO VEHICLE,004,False,14,11740147,1320,41.744651331,"{'latitude': '41.744651331', 'longitude': '-87.552018554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.552018554,CRIMINAL DAMAGE,2019-07-04T16:09:46.000,7,1197469,1850510,2019,2019-07-04,16:09:46
1347,46,21184,48,51,77,15,28,28,False,1222,028XX W WASHINGTON BLVD,JC323911,27,DOMESTIC BATTERY SIMPLE,012,True,08B,11737117,0486,41.88287843,"{'latitude': '41.88287843', 'longitude': '-87.698129993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.698129993,BATTERY,2019-07-04T16:09:46.000,27,1157223,1900551,2019,2019-07-04,16:09:46
1348,8,22248,49,591,105,13,56,54,False,0821,044XX S PULASKI RD,JC323895,57,RETAIL THEFT,008,False,06,11737212,0860,41.812610526,"{'latitude': '41.812610526', 'longitude': '-87.723765071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.723765071,THEFT,2019-07-04T16:09:46.000,14,1150424,1874895,2019,2019-07-04,16:09:46
1349,13,21554,18,530,233,20,59,70,False,0613,085XX S ABERDEEN ST,JC323890,71,SIMPLE,006,False,08A,11737164,0560,41.739118038,"{'latitude': '41.739118038', 'longitude': '-87.650996413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.650996413,ASSAULT,2019-07-04T16:09:46.000,21,1170474,1848264,2019,2019-07-04,16:09:46
1350,34,21190,51,18,178,5,16,68,False,1935,026XX N CLARK ST,JC323878,7,RETAIL THEFT,019,False,06,11737061,0860,41.930906002,"{'latitude': '41.930906002', 'longitude': '-87.644017035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEPARTMENT STORE,-87.644017035,THEFT,2019-07-04T16:09:46.000,43,1171818,1918166,2019,2019-07-04,16:09:46
1351,31,21867,44,383,207,13,58,64,False,0832,024XX W 70TH ST,JC323887,66,TO PROPERTY,008,True,14,11737210,1310,41.766491193,"{'latitude': '41.766491193', 'longitude': '-87.684891865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.684891865,CRIMINAL DAMAGE,2019-07-04T16:09:46.000,17,1161148,1858167,2019,2019-07-04,16:09:46
1352,10,21192,1,356,113,24,10,5,False,0222,013XX E HYDE PARK BLVD,JC324025,39,SIMPLE,002,False,08B,11737372,0460,41.802415236,"{'latitude': '41.802415236', 'longitude': '-87.592519489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OTHER,-87.592519489,BATTERY,2019-07-04T16:09:46.000,4,1186235,1871461,2019,2019-07-04,16:09:46
1354,42,22212,33,629,252,9,13,71,False,2213,097XX S OAKLEY AVE,JC323939,72,FORCIBLE ENTRY,022,False,05,11737189,0610,41.716522443,"{'latitude': '41.716522443', 'longitude': '-87.679508337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE-GARAGE,-87.679508337,BURGLARY,2019-07-04T16:09:46.000,19,1162755,1839970,2019,2019-07-04,16:09:46
1355,46,21184,41,90,92,15,28,29,False,1224,017XX W ARCADE PL,JC323952,28,SEX OFFENDER: FAIL TO REGISTER,012,False,26,11737103,4650,41.880586489,"{'latitude': '41.880586489', 'longitude': '-87.669892059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.669892059,OTHER OFFENSE,2019-07-04T16:09:46.000,27,1164919,1899774,2019,2019-07-04,16:09:46
1356,32,21546,31,474,223,18,61,67,False,0323,071XX S MICHIGAN AVE,JC324630,69,AUTOMOBILE,003,False,07,11737622,0910,41.764862855,"{'latitude': '41.764862855', 'longitude': '-87.621674545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.621674545,MOTOR VEHICLE THEFT,2019-07-04T16:09:46.000,6,1178399,1857710,2019,2019-07-04,16:09:46
1357,37,21202,43,252,249,19,25,48,True,0431,016XX E 95TH ST,JC323889,51,RETAIL THEFT,004,False,06,11737228,0860,41.722362598,"{'latitude': '41.722362598', 'longitude': '-87.58382047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GROCERY FOOD STORE,-87.58382047,THEFT,2019-07-04T16:09:46.000,7,1188861,1842311,2019,2019-07-04,16:09:46
1359,41,21560,24,516,200,7,4,25,False,1424,014XX N WESTERN AVE,JC324478,24,OVER $500,014,False,06,11737492,0810,41.907496084,"{'latitude': '41.907496084', 'longitude': '-87.687144221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.687144221,THEFT,2019-07-04T16:09:46.000,1,1160147,1909544,2019,2019-07-04,16:09:46
1360,32,21559,31,494,210,17,11,67,False,0731,074XX S LAFAYETTE AVE,JC325571,69,HARASSMENT BY TELEPHONE,007,True,26,11738615,2825,41.759321089,"{'latitude': '41.759321089', 'longitude': '-87.626397903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.626397903,OTHER OFFENSE,2019-07-04T16:09:46.000,6,1177127,1855680,2019,2019-07-04,16:09:46
1361,7,22216,52,68,97,25,32,26,True,1522,055XX W QUINCY ST,JC323907,25,VIOLATE ORDER OF PROTECTION,015,True,26,11737100,4387,41.877458347,"{'latitude': '41.877458347', 'longitude': '-87.76347451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SIDEWALK,-87.76347451,OTHER OFFENSE,2019-07-04T16:09:46.000,29,1139442,1898451,2019,2019-07-04,16:09:46
1362,9,4301,12,447,114,24,36,4,False,0221,046XX S ST LAWRENCE AVE,JC323880,38,FROM BUILDING,002,False,06,11737358,0890,41.810090891,"{'latitude': '41.810090891', 'longitude': '-87.611472077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.611472077,THEFT,2019-07-04T16:09:46.000,3,1181044,1874214,2019,2019-07-04,16:09:46
1363,9,4301,12,446,102,24,36,1,True,0213,038XX S MICHIGAN AVE,JC323879,35,DOMESTIC BATTERY SIMPLE,002,False,08B,11737355,0486,41.824933076,"{'latitude': '41.824933076', 'longitude': '-87.623104662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.623104662,BATTERY,2019-07-04T16:09:46.000,3,1177828,1879596,2019,2019-07-04,16:09:46
1364,22,22212,45,642,220,10,13,50,False,0524,115XX S LOOMIS ST,JC323870,53,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,005,False,04B,11737031,0497,41.684246211,"{'latitude': '41.684246211', 'longitude': '-87.656723742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.656723742,BATTERY,2019-07-04T16:09:46.000,34,1169068,1828257,2019,2019-07-04,16:09:46
1365,4,22260,53,404,251,18,60,7,False,0311,062XX S DR MARTIN LUTHER KING JR DR,JC323869,40,SIMPLE,003,False,08A,11737011,0560,41.781203314,"{'latitude': '41.781203314', 'longitude': '-87.615649592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.615649592,ASSAULT,2019-07-04T16:09:46.000,20,1179993,1863678,2019,2019-07-04,16:09:46
1366,49,4299,10,422,190,7,5,24,True,1422,035XX W EVERGREEN AVE,JC323861,23,DOMESTIC BATTERY SIMPLE,014,True,08B,11737072,0486,41.905482558,"{'latitude': '41.905482558', 'longitude': '-87.715193694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE-GARAGE,-87.715193694,BATTERY,2019-07-04T16:09:46.000,26,1152517,1908754,2019,2019-07-04,16:09:46
1367,35,21546,9,247,235,20,61,40,False,0631,008XX E 82ND ST,JC323847,44,TO PROPERTY,006,False,14,11737017,1310,41.745806778,"{'latitude': '41.745806778', 'longitude': '-87.604222515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.604222515,CRIMINAL DAMAGE,2019-07-04T16:09:46.000,8,1183219,1850806,2019,2019-07-04,16:09:46
1368,32,21559,31,479,214,17,11,66,False,0732,070XX S WALLACE ST,JC323854,68,SIMPLE,007,True,08A,11737046,0560,41.766270756,"{'latitude': '41.766270756', 'longitude': '-87.639635031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.639635031,ASSAULT,2019-07-04T16:09:46.000,6,1173495,1858183,2019,2019-07-04,16:09:46
1369,7,22216,52,184,137,25,32,26,False,1533,005XX S LEAMINGTON AVE,JC323865,25,DOMESTIC BATTERY SIMPLE,015,True,08B,11737108,0486,41.873713684,"{'latitude': '41.873713684', 'longitude': '-87.753307703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.753307703,BATTERY,2019-07-04T16:09:46.000,29,1142220,1897105,2019,2019-07-04,16:09:46
1370,23,21572,11,765,140,16,30,28,False,1134,033XX W JACKSON BLVD,JC323845,27,HOME INVASION,011,True,05,11737045,0650,41.877298067,"{'latitude': '41.877298067', 'longitude': '-87.708899957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.708899957,BURGLARY,2019-07-04T16:09:46.000,28,1154305,1898496,2019,2019-07-04,16:09:46
1371,13,21554,6,532,237,20,59,70,False,0614,085XX S HERMITAGE AVE,JC324311,71,TO RESIDENCE,006,False,26,11737433,1365,41.738705762,"{'latitude': '41.738705762', 'longitude': '-87.666785387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.666785387,CRIMINAL TRESPASS,2019-07-04T16:09:46.000,21,1166166,1848080,2019,2019-07-04,16:09:46
1372,21,22618,7,215,175,6,39,22,False,2523,031XX N PULASKI RD,JC327188,21,AUTOMOBILE,025,False,07,11739807,0910,41.937725094,"{'latitude': '41.937725094', 'longitude': '-87.72714355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.72714355,MOTOR VEHICLE THEFT,2019-07-04T16:09:46.000,31,1149181,1920480,2019,2019-07-04,16:09:46
1373,9,4301,12,163,102,24,36,4,False,0213,041XX S WABASH AVE,JC325135,38,UNLAWFUL ENTRY,002,False,05,11738166,0620,41.819270663,"{'latitude': '41.819270663', 'longitude': '-87.624722724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",APARTMENT,-87.624722724,BURGLARY,2019-07-04T16:09:46.000,3,1177404,1877529,2019,2019-07-04,16:09:46
1374,30,4300,6,199,232,13,8,69,False,0834,039XX W 83RD PL,JC325008,70,FORCIBLE ENTRY,008,False,05,11738677,0610,41.741290871,"{'latitude': '41.741290871', 'longitude': '-87.719995415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE-GARAGE,-87.719995415,BURGLARY,2019-07-04T16:09:46.000,18,1151637,1848914,2019,2019-07-04,16:09:46
1375,43,21861,30,237,260,10,19,45,False,0513,108XX S STATE ST,JC323831,49,DOMESTIC BATTERY SIMPLE,005,True,08B,11737026,0486,41.697823571,"{'latitude': '41.697823571', 'longitude': '-87.62325266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.62325266,BATTERY,2019-07-04T16:09:46.000,34,1178170,1833278,2019,2019-07-04,16:09:46
1376,3,22257,44,283,204,17,23,65,False,0725,066XX S PAULINA ST,JC323866,67,DOMESTIC BATTERY SIMPLE,007,True,08B,11740842,0486,41.77346909,"{'latitude': '41.77346909', 'longitude': '-87.66652457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.66652457,BATTERY,2019-07-04T16:09:46.000,15,1166139,1860748,2019,2019-07-04,16:09:46
1377,23,21572,11,658,82,16,30,27,False,1122,039XX W WASHINGTON BLVD,JC323830,26,AGGRAVATED VEHICULAR HIJACKING,011,False,03,11737069,0326,41.881858277,"{'latitude': '41.881858277', 'longitude': '-87.724091496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.724091496,ROBBERY,2019-07-04T16:09:46.000,28,1150156,1900128,2019,2019-07-04,16:09:46
1378,8,22248,29,85,115,23,56,55,False,0922,048XX S CAMPBELL AVE,JC324819,58,AUTOMOBILE,009,False,07,11737870,0910,41.806403689,"{'latitude': '41.806403689', 'longitude': '-87.686756299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.686756299,MOTOR VEHICLE THEFT,2019-07-04T16:09:46.000,14,1160530,1872707,2019,2019-07-04,16:09:46
1379,19,22254,39,413,29,12,52,17,False,1631,033XX N PANAMA AVE,JC323835,17,SIMPLE,016,False,08B,11737301,0460,41.939945928,"{'latitude': '41.939945928', 'longitude': '-87.828861205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENCE,-87.828861205,BATTERY,2019-07-04T16:09:46.000,38,1121501,1921110,2019,2019-07-04,16:09:46
1380,12,21538,15,55,168,7,39,22,False,1412,028XX N MILWAUKEE AVE,JC323832,21,DOMESTIC BATTERY SIMPLE,014,True,08B,11737058,0486,41.932570804,"{'latitude': '41.932570804', 'longitude': '-87.713149789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESTAURANT,-87.713149789,BATTERY,2019-07-04T16:09:46.000,35,1153002,1918629,2019,2019-07-04,16:09:46
1381,32,21559,19,436,202,17,11,66,False,0723,065XX S PEORIA ST,JC323806,68,AGGRAVATED: HANDGUN,007,False,04A,11737075,051A,41.775229047,"{'latitude': '41.775229047', 'longitude': '-87.647098003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STREET,-87.647098003,ASSAULT,2019-07-04T16:09:46.000,6,1171433,1861431,2019,2019-07-04,16:09:46
1382,33,22260,32,469,273,18,60,9,False,0314,060XX S HARPER AVE,JC323804,42,TO VEHICLE,003,True,14,11737965,1320,41.784859224,"{'latitude': '41.784859224', 'longitude': '-87.588145655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARKING LOT/GARAGE(NON.RESID.),-87.588145655,CRIMINAL DAMAGE,2019-07-04T16:09:46.000,5,1187483,1865074,2019,2019-07-04,16:09:46
